{0,12,11,10,9,8,7,6,5,4,3,2,0,10,11,12,13,14,15,16,17,0},
{0,13,12,11,10,9,8,7,6,5,4,3,0,9,10,11,12,13,14,15,16,0},
{0,0,0,0,0,0,0,0,0,0,5,4,0,8,9,0,0,0,0,16,17,0},
{0,73,72,71,70,69,68,67,68,0,6,5,6,7,8,0,76,77,0,19,18,0},
{0,72,71,70,69,68,67,66,67,0,7,6,7,8,9,0,75,76,0,18,19,0},
{0,73,72,0,0,0,0,65,66,0,0,0,0,0,0,0,76,75,0,19,20,0},
{0,74,73,0,65,62,63,64,65,66,67,68,69,70,71,74,75,74,0,20,21,0},
{0,75,76,0,62,61,62,65,64,65,66,67,68,69,70,73,72,73,0,23,22,0},
{0,76,75,0,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0},
{0,77,78,0,60,59,58,57,56,55,54,53,52,51,50,49,48,49,0,23,24,0},
{0,78,77,0,59,58,57,56,55,54,53,52,51,50,49,48,47,48,0,24,27,0},
{0,79,78,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,0,25,26,0},
{0,80,83,80,81,82,0,102,101,104,105,104,107,106,109,0,45,46,0,26,27,0},
{0,85,80,83,82,83,0,99,100,101,102,105,106,105,108,0,44,45,0,27,28,0},
{0,0,0,0,83,84,0,98,99,0,103,104,0,0,0,0,43,44,0,28,29,0},
{0,87,88,85,84,85,0,97,98,0,104,105,0,41,40,41,42,43,0,29,30,0},
{0,88,87,86,85,86,0,98,97,0,109,108,0,40,39,40,41,46,0,30,31,0},
{0,89,90,0,0,0,0,95,98,0,108,107,0,41,38,0,0,0,0,31,32,0},
{0,90,91,90,93,92,93,96,95,0,107,108,0,38,37,36,35,34,33,32,35,0},
{0,91,90,93,94,93,98,95,102,0,108,109,0,39,38,37,36,37,34,33,34,0},
{0,0,0,0,0,0,0,0,0,0,109,112,0,0,0,0,0,0,0,0,0,0}}



{{0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0},
{0,52,51,0,9,8,7,6,5,4,3,2,3,4,5,0,55,54,53,52,53,0},
{0,51,50,0,10,9,8,7,6,5,4,3,4,5,6,0,54,53,52,51,52,0},
{0,50,49,0,0,0,0,8,7,0,0,0,0,6,7,0,0,0,0,50,51,0},
{0,49,48,47,46,47,0,9,8,0,28,27,0,7,8,0,48,47,48,49,50,0},
{0,48,47,46,45,46,0,10,9,0,27,26,0,8,9,0,47,46,47,48,49,0},
{0,0,0,0,44,45,0,11,10,0,26,25,0,9,10,0,46,45,0,0,0,0},
{0,42,41,42,43,44,0,12,11,0,25,24,0,10,11,0,45,44,43,42,43,0},
{0,41,40,41,42,43,0,13,12,0,24,23,0,11,12,0,44,43,42,41,42,0},
{0,40,39,0,0,0,0,14,13,0,23,22,0,12,13,0,0,0,0,40,41,0},
{0,39,38,0,18,17,16,15,14,0,22,21,0,13,14,0,38,37,38,39,40,0},
{0,38,37,0,19,18,17,16,15,0,21,20,0,14,15,0,37,36,37,38,39,0},
{0,37,36,0,0,0,0,17,16,0,20,19,0,15,16,0,36,35,0,0,0,0},
{0,36,35,0,21,20,19,18,17,0,19,18,17,16,17,0,35,34,33,32,33,0},
{0,35,34,0,22,21,20,19,18,0,20,19,18,17,18,0,34,33,32,31,32,0},
{0,34,33,0,23,22,0,0,0,0,21,20,0,0,0,0,0,0,0,30,31,0},
{0,33,32,0,24,23,0,47,46,0,22,21,22,23,24,25,26,27,28,29,30,0},
{0,32,31,0,25,24,0,46,45,0,23,22,23,24,25,26,27,28,29,30,31,0},
{0,31,30,0,26,25,0,45,44,0,0,0,0,0,0,0,0,0,0,31,32,0},
{0,30,29,28,27,26,0,44,43,42,41,40,39,38,37,36,35,34,33,32,33,0},
{0,31,30,29,28,27,0,45,44,43,42,41,40,39,38,37,36,35,34,33,34,0},
{0,0,0,0,0,0,0,0,0,0,43,42,0,0,0,0,0,0,0,0,0,0}}



